AGENCY	Site	Date	Q	Status
USGS	11523200	1959-09-07	36.0	A
USGS	11523200	1959-09-08	35.0	A
USGS	11523200	1959-09-09	34.0	A
USGS	11523200	1959-09-10	33.0	A
USGS	11523200	1959-09-11	31.0	A
USGS	11523200	1959-09-12	32.0	A
USGS	11523200	1959-09-13	33.0	A
USGS	11523200	1959-09-14	34.0	A
USGS	11523200	1959-09-15	39.0	A
USGS	11523200	1959-09-16	39.0	A
USGS	11523200	1959-09-17	41.0	A
USGS	11523200	1959-09-18	197	A
USGS	11523200	1959-09-19	95.0	A
USGS	11523200	1959-09-20	69.0	A
USGS	11523200	1959-09-21	56.0	A
USGS	11523200	1959-09-22	50.0	A
USGS	11523200	1959-09-23	46.0	A
USGS	11523200	1959-09-24	45.0	A
USGS	11523200	1959-09-25	43.0	A
USGS	11523200	1959-09-26	43.0	A
USGS	11523200	1959-09-27	42.0	A
USGS	11523200	1959-09-28	42.0	A
USGS	11523200	1959-09-29	42.0	A
USGS	11523200	1959-09-30	42.0	A
USGS	11523200	1959-10-01	43.0	A
USGS	11523200	1959-10-02	43.0	A
USGS	11523200	1959-10-03	42.0	A
USGS	11523200	1959-10-04	41.0	A
USGS	11523200	1959-10-05	41.0	A
USGS	11523200	1959-10-06	41.0	A
USGS	11523200	1959-10-07	42.0	A
USGS	11523200	1959-10-08	45.0	A
USGS	11523200	1959-10-09	47.0	A
USGS	11523200	1959-10-10	45.0	A
USGS	11523200	1959-10-11	43.0	A
USGS	11523200	1959-10-12	42.0	A
USGS	11523200	1959-10-13	41.0	A
USGS	11523200	1959-10-14	41.0	A
USGS	11523200	1959-10-15	41.0	A
USGS	11523200	1959-10-16	41.0	A
USGS	11523200	1959-10-17	40.0	A
USGS	11523200	1959-10-18	40.0	A
USGS	11523200	1959-10-19	40.0	A
USGS	11523200	1959-10-20	40.0	A
USGS	11523200	1959-10-21	40.0	A
USGS	11523200	1959-10-22	42.0	A
USGS	11523200	1959-10-23	41.0	A
USGS	11523200	1959-10-24	41.0	A
USGS	11523200	1959-10-25	40.0	A
USGS	11523200	1959-10-26	38.0	A
USGS	11523200	1959-10-27	39.0	A
USGS	11523200	1959-10-28	38.0	A
USGS	11523200	1959-10-29	38.0	A
USGS	11523200	1959-10-30	38.0	A
USGS	11523200	1959-10-31	38.0	A
USGS	11523200	1959-11-01	38.0	A
USGS	11523200	1959-11-02	38.0	A
USGS	11523200	1959-11-03	38.0	A
USGS	11523200	1959-11-04	40.0	A
USGS	11523200	1959-11-05	39.0	A
USGS	11523200	1959-11-06	38.0	A
USGS	11523200	1959-11-07	38.0	A
USGS	11523200	1959-11-08	38.0	A
USGS	11523200	1959-11-09	37.0	A
USGS	11523200	1959-11-10	37.0	A
USGS	11523200	1959-11-11	37.0	A
USGS	11523200	1959-11-12	37.0	A
USGS	11523200	1959-11-13	37.0	A
USGS	11523200	1959-11-14	37.0	A
USGS	11523200	1959-11-15	37.0	A
USGS	11523200	1959-11-16	38.0	A
USGS	11523200	1959-11-17	38.0	A
USGS	11523200	1959-11-18	38.0	A
USGS	11523200	1959-11-19	38.0	A
USGS	11523200	1959-11-20	38.0	A
USGS	11523200	1959-11-21	39.0	A
USGS	11523200	1959-11-22	39.0	A
USGS	11523200	1959-11-23	39.0	A
USGS	11523200	1959-11-24	39.0	A
USGS	11523200	1959-11-25	38.0	A
USGS	11523200	1959-11-26	38.0	A
USGS	11523200	1959-11-27	38.0	A
USGS	11523200	1959-11-28	38.0	A
USGS	11523200	1959-11-29	37.0	A
USGS	11523200	1959-11-30	38.0	A
USGS	11523200	1959-12-01	38.0	A
USGS	11523200	1959-12-02	38.0	A
USGS	11523200	1959-12-03	38.0	A
USGS	11523200	1959-12-04	37.0	A
USGS	11523200	1959-12-05	36.0	A
USGS	11523200	1959-12-06	38.0	A
USGS	11523200	1959-12-07	38.0	A
USGS	11523200	1959-12-08	38.0	A
USGS	11523200	1959-12-09	38.0	A
USGS	11523200	1959-12-10	38.0	A
USGS	11523200	1959-12-11	39.0	A
USGS	11523200	1959-12-12	39.0	A
USGS	11523200	1959-12-13	41.0	A
USGS	11523200	1959-12-14	41.0	A
USGS	11523200	1959-12-15	42.0	A
USGS	11523200	1959-12-16	41.0	A
USGS	11523200	1959-12-17	42.0	A
USGS	11523200	1959-12-18	42.0	A
USGS	11523200	1959-12-19	41.0	A
USGS	11523200	1959-12-20	41.0	A
USGS	11523200	1959-12-21	41.0	A
USGS	11523200	1959-12-22	43.0	A
USGS	11523200	1959-12-23	80.0	A
USGS	11523200	1959-12-24	106	A
USGS	11523200	1959-12-25	71.0	A
USGS	11523200	1959-12-26	54.0	A
USGS	11523200	1959-12-27	52.0	A
USGS	11523200	1959-12-28	51.0	A
USGS	11523200	1959-12-29	49.0	A
USGS	11523200	1959-12-30	47.0	A
USGS	11523200	1959-12-31	46.0	A
USGS	11523200	1960-01-01	44.0	A
USGS	11523200	1960-01-02	46.0	A
USGS	11523200	1960-01-03	50.0	A
USGS	11523200	1960-01-04	47.0	A
USGS	11523200	1960-01-05	49.0	A
USGS	11523200	1960-01-06	44.0	A
USGS	11523200	1960-01-07	47.0	A
USGS	11523200	1960-01-08	57.0	A
USGS	11523200	1960-01-09	50.0	A
USGS	11523200	1960-01-10	49.0	A
USGS	11523200	1960-01-11	58.0	A
USGS	11523200	1960-01-12	54.0	A
USGS	11523200	1960-01-13	47.0	A
USGS	11523200	1960-01-14	52.0	A
USGS	11523200	1960-01-15	49.0	A
USGS	11523200	1960-01-16	46.0	A
USGS	11523200	1960-01-17	46.0	A
USGS	11523200	1960-01-18	46.0	A
USGS	11523200	1960-01-19	47.0	A
USGS	11523200	1960-01-20	47.0	A
USGS	11523200	1960-01-21	55.0	A
USGS	11523200	1960-01-22	73.0	A
USGS	11523200	1960-01-23	81.0	A
USGS	11523200	1960-01-24	107	A
USGS	11523200	1960-01-25	286	A
USGS	11523200	1960-01-26	272	A
USGS	11523200	1960-01-27	176	A
USGS	11523200	1960-01-28	211	A
USGS	11523200	1960-01-29	241	A
USGS	11523200	1960-01-30	247	A
USGS	11523200	1960-01-31	183	A
USGS	11523200	1960-02-01	662	A
USGS	11523200	1960-02-02	481	A
USGS	11523200	1960-02-03	279	A
USGS	11523200	1960-02-04	211	A
USGS	11523200	1960-02-05	250	A
USGS	11523200	1960-02-06	310	A
USGS	11523200	1960-02-07	1120	A
USGS	11523200	1960-02-08	2600	A
USGS	11523200	1960-02-09	1090	A
USGS	11523200	1960-02-10	598	A
USGS	11523200	1960-02-11	408	A
USGS	11523200	1960-02-12	321	A
USGS	11523200	1960-02-13	276	A
USGS	11523200	1960-02-14	241	A
USGS	11523200	1960-02-15	220	A
USGS	11523200	1960-02-16	214	A
USGS	11523200	1960-02-17	202	A
USGS	11523200	1960-02-18	194	A
USGS	11523200	1960-02-19	178	A
USGS	11523200	1960-02-20	166	A
USGS	11523200	1960-02-21	166	A
USGS	11523200	1960-02-22	161	A
USGS	11523200	1960-02-23	158	A
USGS	11523200	1960-02-24	156	A
USGS	11523200	1960-02-25	158	A
USGS	11523200	1960-02-26	156	A
USGS	11523200	1960-02-27	153	A
USGS	11523200	1960-02-28	149	A
USGS	11523200	1960-02-29	146	A
USGS	11523200	1960-03-01	144	A
USGS	11523200	1960-03-02	138	A
USGS	11523200	1960-03-03	146	A
USGS	11523200	1960-03-04	144	A
USGS	11523200	1960-03-05	311	A
USGS	11523200	1960-03-06	668	A
USGS	11523200	1960-03-07	2030	A
USGS	11523200	1960-03-08	1200	A
USGS	11523200	1960-03-09	734	A
USGS	11523200	1960-03-10	533	A
USGS	11523200	1960-03-11	442	A
USGS	11523200	1960-03-12	426	A
USGS	11523200	1960-03-13	430	A
USGS	11523200	1960-03-14	414	A
USGS	11523200	1960-03-15	374	A
USGS	11523200	1960-03-16	367	A
USGS	11523200	1960-03-17	446	A
USGS	11523200	1960-03-18	600	A
USGS	11523200	1960-03-19	723	A
USGS	11523200	1960-03-20	824	A
USGS	11523200	1960-03-21	908	A
USGS	11523200	1960-03-22	1030	A
USGS	11523200	1960-03-23	1090	A
USGS	11523200	1960-03-24	1160	A
USGS	11523200	1960-03-25	1170	A
USGS	11523200	1960-03-26	1210	A
USGS	11523200	1960-03-27	1220	A
USGS	11523200	1960-03-28	980	A
USGS	11523200	1960-03-29	740	A
USGS	11523200	1960-03-30	860	A
USGS	11523200	1960-03-31	712	A
USGS	11523200	1960-04-01	615	A
USGS	11523200	1960-04-02	680	A
USGS	11523200	1960-04-03	824	A
USGS	11523200	1960-04-04	1070	A
USGS	11523200	1960-04-05	1230	A
USGS	11523200	1960-04-06	1250	A
USGS	11523200	1960-04-07	1240	A
USGS	11523200	1960-04-08	1070	A
USGS	11523200	1960-04-09	1030	A
USGS	11523200	1960-04-10	938	A
USGS	11523200	1960-04-11	842	A
USGS	11523200	1960-04-12	680	A
USGS	11523200	1960-04-13	630	A
USGS	11523200	1960-04-14	655	A
USGS	11523200	1960-04-15	560	A
USGS	11523200	1960-04-16	518	A
USGS	11523200	1960-04-17	509	A
USGS	11523200	1960-04-18	500	A
USGS	11523200	1960-04-19	504	A
USGS	11523200	1960-04-20	527	A
USGS	11523200	1960-04-21	565	A
USGS	11523200	1960-04-22	486	A
USGS	11523200	1960-04-23	434	A
USGS	11523200	1960-04-24	386	A
USGS	11523200	1960-04-25	360	A
USGS	11523200	1960-04-26	342	A
USGS	11523200	1960-04-27	386	A
USGS	11523200	1960-04-28	349	A
USGS	11523200	1960-04-29	370	A
USGS	11523200	1960-04-30	426	A
USGS	11523200	1960-05-01	477	A
USGS	11523200	1960-05-02	531	A
USGS	11523200	1960-05-03	560	A
USGS	11523200	1960-05-04	550	A
USGS	11523200	1960-05-05	545	A
USGS	11523200	1960-05-06	650	A
USGS	11523200	1960-05-07	932	A
USGS	11523200	1960-05-08	908	A
USGS	11523200	1960-05-09	986	A
USGS	11523200	1960-05-10	1210	A
USGS	11523200	1960-05-11	1370	A
USGS	11523200	1960-05-12	1250	A
USGS	11523200	1960-05-13	914	A
USGS	11523200	1960-05-14	812	A
USGS	11523200	1960-05-15	812	A
USGS	11523200	1960-05-16	756	A
USGS	11523200	1960-05-17	670	A
USGS	11523200	1960-05-18	590	A
USGS	11523200	1960-05-19	565	A
USGS	11523200	1960-05-20	625	A
USGS	11523200	1960-05-21	550	A
USGS	11523200	1960-05-22	473	A
USGS	11523200	1960-05-23	442	A
USGS	11523200	1960-05-24	438	A
USGS	11523200	1960-05-25	473	A
USGS	11523200	1960-05-26	718	A
USGS	11523200	1960-05-27	932	A
USGS	11523200	1960-05-28	1110	A
USGS	11523200	1960-05-29	1120	A
USGS	11523200	1960-05-30	1100	A
USGS	11523200	1960-05-31	1150	A
USGS	11523200	1960-06-01	1230	A
USGS	11523200	1960-06-02	1180	A
USGS	11523200	1960-06-03	1090	A
USGS	11523200	1960-06-04	1000	A
USGS	11523200	1960-06-05	854	A
USGS	11523200	1960-06-06	734	A
USGS	11523200	1960-06-07	620	A
USGS	11523200	1960-06-08	536	A
USGS	11523200	1960-06-09	477	A
USGS	11523200	1960-06-10	446	A
USGS	11523200	1960-06-11	422	A
USGS	11523200	1960-06-12	406	A
USGS	11523200	1960-06-13	382	A
USGS	11523200	1960-06-14	349	A
USGS	11523200	1960-06-15	318	A
USGS	11523200	1960-06-16	290	A
USGS	11523200	1960-06-17	250	A
USGS	11523200	1960-06-18	226	A
USGS	11523200	1960-06-19	208	A
USGS	11523200	1960-06-20	183	A
USGS	11523200	1960-06-21	171	A
USGS	11523200	1960-06-22	158	A
USGS	11523200	1960-06-23	151	A
USGS	11523200	1960-06-24	144	A
USGS	11523200	1960-06-25	138	A
USGS	11523200	1960-06-26	131	A
USGS	11523200	1960-06-27	123	A
USGS	11523200	1960-06-28	118	A
USGS	11523200	1960-06-29	112	A
USGS	11523200	1960-06-30	107	A
USGS	11523200	1960-07-01	106	A
USGS	11523200	1960-07-02	101	A
USGS	11523200	1960-07-03	96.0	A
USGS	11523200	1960-07-04	93.0	A
USGS	11523200	1960-07-05	90.0	A
USGS	11523200	1960-07-06	90.0	A
USGS	11523200	1960-07-07	92.0	A
USGS	11523200	1960-07-08	89.0	A
USGS	11523200	1960-07-09	81.0	A
USGS	11523200	1960-07-10	80.0	A
USGS	11523200	1960-07-11	77.0	A
USGS	11523200	1960-07-12	74.0	A
USGS	11523200	1960-07-13	73.0	A
USGS	11523200	1960-07-14	71.0	A
USGS	11523200	1960-07-15	68.0	A
USGS	11523200	1960-07-16	66.0	A
USGS	11523200	1960-07-17	63.0	A
USGS	11523200	1960-07-18	62.0	A
USGS	11523200	1960-07-19	61.0	A
USGS	11523200	1960-07-20	59.0	A
USGS	11523200	1960-07-21	57.0	A
USGS	11523200	1960-07-22	54.0	A
USGS	11523200	1960-07-23	53.0	A
USGS	11523200	1960-07-24	52.0	A
USGS	11523200	1960-07-25	52.0	A
USGS	11523200	1960-07-26	51.0	A
USGS	11523200	1960-07-27	50.0	A
USGS	11523200	1960-07-28	49.0	A
USGS	11523200	1960-07-29	49.0	A
USGS	11523200	1960-07-30	50.0	A
USGS	11523200	1960-07-31	49.0	A
USGS	11523200	1960-08-01	47.0	A
USGS	11523200	1960-08-02	46.0	A
USGS	11523200	1960-08-03	45.0	A
USGS	11523200	1960-08-04	45.0	A
USGS	11523200	1960-08-05	44.0	A
USGS	11523200	1960-08-06	43.0	A
USGS	11523200	1960-08-07	42.0	A
USGS	11523200	1960-08-08	41.0	A
USGS	11523200	1960-08-09	40.0	A
USGS	11523200	1960-08-10	40.0	A
USGS	11523200	1960-08-11	39.0	A
USGS	11523200	1960-08-12	39.0	A
USGS	11523200	1960-08-13	38.0	A
USGS	11523200	1960-08-14	38.0	A
USGS	11523200	1960-08-15	38.0	A
USGS	11523200	1960-08-16	37.0	A
USGS	11523200	1960-08-17	37.0	A
USGS	11523200	1960-08-18	37.0	A
USGS	11523200	1960-08-19	36.0	A
USGS	11523200	1960-08-20	36.0	A
USGS	11523200	1960-08-21	36.0	A
USGS	11523200	1960-08-22	36.0	A
USGS	11523200	1960-08-23	37.0	A
USGS	11523200	1960-08-24	38.0	A
USGS	11523200	1960-08-25	37.0	A
USGS	11523200	1960-08-26	37.0	A
USGS	11523200	1960-08-27	36.0	A
USGS	11523200	1960-08-28	35.0	A
USGS	11523200	1960-08-29	35.0	A
USGS	11523200	1960-08-30	34.0	A
USGS	11523200	1960-08-31	34.0	A
USGS	11523200	1960-09-01	34.0	A
USGS	11523200	1960-09-02	34.0	A
USGS	11523200	1960-09-03	34.0	A
USGS	11523200	1960-09-04	35.0	A
USGS	11523200	1960-09-05	35.0	A
USGS	11523200	1960-09-06	34.0	A
USGS	11523200	1960-09-07	33.0	A
USGS	11523200	1960-09-08	32.0	A
USGS	11523200	1960-09-09	33.0	A
USGS	11523200	1960-09-10	33.0	A
USGS	11523200	1960-09-11	32.0	A
USGS	11523200	1960-09-12	32.0	A
USGS	11523200	1960-09-13	32.0	A
USGS	11523200	1960-09-14	32.0	A
USGS	11523200	1960-09-15	31.0	A
USGS	11523200	1960-09-16	31.0	A
USGS	11523200	1960-09-17	30.0	A
USGS	11523200	1960-09-18	30.0	A
USGS	11523200	1960-09-19	30.0	A
USGS	11523200	1960-09-20	30.0	A
USGS	11523200	1960-09-21	30.0	A
USGS	11523200	1960-09-22	30.0	A
USGS	11523200	1960-09-23	30.0	A
USGS	11523200	1960-09-24	30.0	A
USGS	11523200	1960-09-25	30.0	A
USGS	11523200	1960-09-26	29.0	A
USGS	11523200	1960-09-27	29.0	A
USGS	11523200	1960-09-28	29.0	A
USGS	11523200	1960-09-29	29.0	A
USGS	11523200	1960-09-30	29.0	A
USGS	11523200	1960-10-01	29.0	A
USGS	11523200	1960-10-02	29.0	A
USGS	11523200	1960-10-03	29.0	A
USGS	11523200	1960-10-04	30.0	A
USGS	11523200	1960-10-05	34.0	A
USGS	11523200	1960-10-06	66.0	A
USGS	11523200	1960-10-07	53.0	A
USGS	11523200	1960-10-08	48.0	A
USGS	11523200	1960-10-09	42.0	A
USGS	11523200	1960-10-10	40.0	A
USGS	11523200	1960-10-11	39.0	A
USGS	11523200	1960-10-12	39.0	A
USGS	11523200	1960-10-13	39.0	A
USGS	11523200	1960-10-14	39.0	A
USGS	11523200	1960-10-15	39.0	A
USGS	11523200	1960-10-16	38.0	A
USGS	11523200	1960-10-17	37.0	A
USGS	11523200	1960-10-18	37.0	A
USGS	11523200	1960-10-19	36.0	A
USGS	11523200	1960-10-20	36.0	A
USGS	11523200	1960-10-21	36.0	A
USGS	11523200	1960-10-22	36.0	A
USGS	11523200	1960-10-23	35.0	A
USGS	11523200	1960-10-24	36.0	A
USGS	11523200	1960-10-25	36.0	A
USGS	11523200	1960-10-26	38.0	A
USGS	11523200	1960-10-27	38.0	A
USGS	11523200	1960-10-28	38.0	A
USGS	11523200	1960-10-29	37.0	A
USGS	11523200	1960-10-30	37.0	A
USGS	11523200	1960-10-31	36.0	A
USGS	11523200	1960-11-01	35.0	A
USGS	11523200	1960-11-02	35.0	A
USGS	11523200	1960-11-03	35.0	A
USGS	11523200	1960-11-04	35.0	A
USGS	11523200	1960-11-05	35.0	A
USGS	11523200	1960-11-06	36.0	A
USGS	11523200	1960-11-07	37.0	A
USGS	11523200	1960-11-08	38.0	A
USGS	11523200	1960-11-09	38.0	A
USGS	11523200	1960-11-10	37.0	A
USGS	11523200	1960-11-11	46.0	A
USGS	11523200	1960-11-12	57.0	A
USGS	11523200	1960-11-13	63.0	A
USGS	11523200	1960-11-14	58.0	A
USGS	11523200	1960-11-15	52.0	A
USGS	11523200	1960-11-16	51.0	A
USGS	11523200	1960-11-17	60.0	A
USGS	11523200	1960-11-18	110	A
USGS	11523200	1960-11-19	68.0	A
USGS	11523200	1960-11-20	59.0	A
USGS	11523200	1960-11-21	58.0	A
USGS	11523200	1960-11-22	52.0	A
USGS	11523200	1960-11-23	63.0	A
USGS	11523200	1960-11-24	213	A
USGS	11523200	1960-11-25	1180	A
USGS	11523200	1960-11-26	320	A
USGS	11523200	1960-11-27	182	A
USGS	11523200	1960-11-28	136	A
USGS	11523200	1960-11-29	117	A
USGS	11523200	1960-11-30	177	A
USGS	11523200	1960-12-01	1140	A
USGS	11523200	1960-12-02	585	A
USGS	11523200	1960-12-03	345	A
USGS	11523200	1960-12-04	247	A
USGS	11523200	1960-12-05	196	A
USGS	11523200	1960-12-06	160	A
USGS	11523200	1960-12-07	146	A
USGS	11523200	1960-12-08	132	A
USGS	11523200	1960-12-09	124	A
USGS	11523200	1960-12-10	117	A
USGS	11523200	1960-12-11	109	A
USGS	11523200	1960-12-12	107	A
USGS	11523200	1960-12-13	109	A
USGS	11523200	1960-12-14	113	A
USGS	11523200	1960-12-15	132	A
USGS	11523200	1960-12-16	250	A
USGS	11523200	1960-12-17	460	A
USGS	11523200	1960-12-18	818	A
USGS	11523200	1960-12-19	748	A
USGS	11523200	1960-12-20	468	A
USGS	11523200	1960-12-21	360	A
USGS	11523200	1960-12-22	320	A
USGS	11523200	1960-12-23	295	A
USGS	11523200	1960-12-24	272	A
USGS	11523200	1960-12-25	250	A
USGS	11523200	1960-12-26	232	A
USGS	11523200	1960-12-27	209	A
USGS	11523200	1960-12-28	190	A
USGS	11523200	1960-12-29	180	A
USGS	11523200	1960-12-30	167	A
USGS	11523200	1960-12-31	157	A
USGS	11523200	1961-01-01	146	A
USGS	11523200	1961-01-02	139	A
USGS	11523200	1961-01-03	132	A
USGS	11523200	1961-01-04	126	A
USGS	11523200	1961-01-05	121	A
USGS	11523200	1961-01-06	119	A
USGS	11523200	1961-01-07	117	A
USGS	11523200	1961-01-08	115	A
USGS	11523200	1961-01-09	126	A
USGS	11523200	1961-01-10	128	A
USGS	11523200	1961-01-11	124	A
USGS	11523200	1961-01-12	121	A
USGS	11523200	1961-01-13	119	A
USGS	11523200	1961-01-14	117	A
USGS	11523200	1961-01-15	115	A
USGS	11523200	1961-01-16	113	A
USGS	11523200	1961-01-17	111	A
USGS	11523200	1961-01-18	109	A
USGS	11523200	1961-01-19	109	A
USGS	11523200	1961-01-20	109	A
USGS	11523200	1961-01-21	111	A
USGS	11523200	1961-01-22	113	A
USGS	11523200	1961-01-23	162	A
USGS	11523200	1961-01-24	172	A
USGS	11523200	1961-01-25	162	A
USGS	11523200	1961-01-26	187	A
USGS	11523200	1961-01-27	229	A
USGS	11523200	1961-01-28	226	A
USGS	11523200	1961-01-29	238	A
USGS	11523200	1961-01-30	706	A
USGS	11523200	1961-01-31	2780	A
USGS	11523200	1961-02-01	1180	A
USGS	11523200	1961-02-02	1170	A
USGS	11523200	1961-02-03	970	A
USGS	11523200	1961-02-04	710	A
USGS	11523200	1961-02-05	580	A
USGS	11523200	1961-02-06	555	A
USGS	11523200	1961-02-07	500	A
USGS	11523200	1961-02-08	451	A
USGS	11523200	1961-02-09	644	A
USGS	11523200	1961-02-10	2540	A
USGS	11523200	1961-02-11	3540	A
USGS	11523200	1961-02-12	1440	A
USGS	11523200	1961-02-13	994	A
USGS	11523200	1961-02-14	809	A
USGS	11523200	1961-02-15	982	A
USGS	11523200	1961-02-16	792	A
USGS	11523200	1961-02-17	655	A
USGS	11523200	1961-02-18	540	A
USGS	11523200	1961-02-19	473	A
USGS	11523200	1961-02-20	431	A
USGS	11523200	1961-02-21	415	A
USGS	11523200	1961-02-22	403	A
USGS	11523200	1961-02-23	371	A
USGS	11523200	1961-02-24	352	A
USGS	11523200	1961-02-25	326	A
USGS	11523200	1961-02-26	309	A
USGS	11523200	1961-02-27	295	A
USGS	11523200	1961-02-28	279	A
USGS	11523200	1961-03-01	272	A
USGS	11523200	1961-03-02	272	A
USGS	11523200	1961-03-03	263	A
USGS	11523200	1961-03-04	254	A
USGS	11523200	1961-03-05	263	A
USGS	11523200	1961-03-06	254	A
USGS	11523200	1961-03-07	235	A
USGS	11523200	1961-03-08	244	A
USGS	11523200	1961-03-09	244	A
USGS	11523200	1961-03-10	244	A
USGS	11523200	1961-03-11	269	A
USGS	11523200	1961-03-12	266	A
USGS	11523200	1961-03-13	286	A
USGS	11523200	1961-03-14	595	A
USGS	11523200	1961-03-15	1020	A
USGS	11523200	1961-03-16	710	A
USGS	11523200	1961-03-17	585	A
USGS	11523200	1961-03-18	491	A
USGS	11523200	1961-03-19	491	A
USGS	11523200	1961-03-20	451	A
USGS	11523200	1961-03-21	435	A
USGS	11523200	1961-03-22	486	A
USGS	11523200	1961-03-23	505	A
USGS	11523200	1961-03-24	510	A
USGS	11523200	1961-03-25	473	A
USGS	11523200	1961-03-26	455	A
USGS	11523200	1961-03-27	423	A
USGS	11523200	1961-03-28	395	A
USGS	11523200	1961-03-29	399	A
USGS	11523200	1961-03-30	460	A
USGS	11523200	1961-03-31	570	A
USGS	11523200	1961-04-01	770	A
USGS	11523200	1961-04-02	1170	A
USGS	11523200	1961-04-03	1520	A
USGS	11523200	1961-04-04	1490	A
USGS	11523200	1961-04-05	1170	A
USGS	11523200	1961-04-06	1000	A
USGS	11523200	1961-04-07	904	A
USGS	11523200	1961-04-08	832	A
USGS	11523200	1961-04-09	850	A
USGS	11523200	1961-04-10	820	A
USGS	11523200	1961-04-11	868	A
USGS	11523200	1961-04-12	946	A
USGS	11523200	1961-04-13	804	A
USGS	11523200	1961-04-14	760	A
USGS	11523200	1961-04-15	787	A
USGS	11523200	1961-04-16	1020	A
USGS	11523200	1961-04-17	1160	A
USGS	11523200	1961-04-18	988	A
USGS	11523200	1961-04-19	770	A
USGS	11523200	1961-04-20	655	A
USGS	11523200	1961-04-21	628	A
USGS	11523200	1961-04-22	540	A
USGS	11523200	1961-04-23	482	A
USGS	11523200	1961-04-24	451	A
USGS	11523200	1961-04-25	443	A
USGS	11523200	1961-04-26	482	A
USGS	11523200	1961-04-27	545	A
USGS	11523200	1961-04-28	650	A
USGS	11523200	1961-04-29	844	A
USGS	11523200	1961-04-30	904	A
USGS	11523200	1961-05-01	1070	A
USGS	11523200	1961-05-02	982	A
USGS	11523200	1961-05-03	922	A
USGS	11523200	1961-05-04	832	A
USGS	11523200	1961-05-05	743	A
USGS	11523200	1961-05-06	688	A
USGS	11523200	1961-05-07	638	A
USGS	11523200	1961-05-08	760	A
USGS	11523200	1961-05-09	1010	A
USGS	11523200	1961-05-10	1080	A
USGS	11523200	1961-05-11	934	A
USGS	11523200	1961-05-12	814	A
USGS	11523200	1961-05-13	776	A
USGS	11523200	1961-05-14	850	A
USGS	11523200	1961-05-15	988	A
USGS	11523200	1961-05-16	1100	A
USGS	11523200	1961-05-17	1240	A
USGS	11523200	1961-05-18	1470	A
USGS	11523200	1961-05-19	1630	A
USGS	11523200	1961-05-20	1480	A
USGS	11523200	1961-05-21	1280	A
USGS	11523200	1961-05-22	1360	A
USGS	11523200	1961-05-23	1210	A
USGS	11523200	1961-05-24	1100	A
USGS	11523200	1961-05-25	1140	A
USGS	11523200	1961-05-26	1140	A
USGS	11523200	1961-05-27	958	A
USGS	11523200	1961-05-28	928	A
USGS	11523200	1961-05-29	892	A
USGS	11523200	1961-05-30	880	A
USGS	11523200	1961-05-31	892	A
USGS	11523200	1961-06-01	1330	A
USGS	11523200	1961-06-02	1560	A
USGS	11523200	1961-06-03	1280	A
USGS	11523200	1961-06-04	1240	A
USGS	11523200	1961-06-05	1170	A
USGS	11523200	1961-06-06	1000	A
USGS	11523200	1961-06-07	886	A
USGS	11523200	1961-06-08	820	A
USGS	11523200	1961-06-09	738	A
USGS	11523200	1961-06-10	710	A
USGS	11523200	1961-06-11	726	A
USGS	11523200	1961-06-12	655	A
USGS	11523200	1961-06-13	672	A
USGS	11523200	1961-06-14	704	A
USGS	11523200	1961-06-15	694	A
USGS	11523200	1961-06-16	633	A
USGS	11523200	1961-06-17	570	A
USGS	11523200	1961-06-18	486	A
USGS	11523200	1961-06-19	427	A
USGS	11523200	1961-06-20	395	A
USGS	11523200	1961-06-21	364	A
USGS	11523200	1961-06-22	333	A
USGS	11523200	1961-06-23	299	A
USGS	11523200	1961-06-24	272	A
USGS	11523200	1961-06-25	250	A
USGS	11523200	1961-06-26	224	A
USGS	11523200	1961-06-27	204	A
USGS	11523200	1961-06-28	185	A
USGS	11523200	1961-06-29	172	A
USGS	11523200	1961-06-30	160	A
USGS	11523200	1961-07-01	148	A
USGS	11523200	1961-07-02	139	A
USGS	11523200	1961-07-03	132	A
USGS	11523200	1961-07-04	124	A
USGS	11523200	1961-07-05	121	A
USGS	11523200	1961-07-06	117	A
USGS	11523200	1961-07-07	113	A
USGS	11523200	1961-07-08	107	A
USGS	11523200	1961-07-09	101	A
USGS	11523200	1961-07-10	97.0	A
USGS	11523200	1961-07-11	93.0	A
USGS	11523200	1961-07-12	91.0	A
USGS	11523200	1961-07-13	97.0	A
USGS	11523200	1961-07-14	97.0	A
USGS	11523200	1961-07-15	89.0	A
USGS	11523200	1961-07-16	84.0	A
USGS	11523200	1961-07-17	82.0	A
USGS	11523200	1961-07-18	77.0	A
USGS	11523200	1961-07-19	73.0	A
USGS	11523200	1961-07-20	72.0	A
USGS	11523200	1961-07-21	69.0	A
USGS	11523200	1961-07-22	65.0	A
USGS	11523200	1961-07-23	62.0	A
USGS	11523200	1961-07-24	62.0	A
USGS	11523200	1961-07-25	59.0	A
USGS	11523200	1961-07-26	58.0	A
USGS	11523200	1961-07-27	56.0	A
USGS	11523200	1961-07-28	53.0	A
USGS	11523200	1961-07-29	55.0	A
USGS	11523200	1961-07-30	53.0	A
USGS	11523200	1961-07-31	52.0	A
USGS	11523200	1961-08-01	51.0	A
USGS	11523200	1961-08-02	51.0	A
USGS	11523200	1961-08-03	51.0	A
USGS	11523200	1961-08-04	51.0	A
USGS	11523200	1961-08-05	56.0	A
USGS	11523200	1961-08-06	65.0	A
