"HY" "CFS" "Month" "Day" "Year" "YMD"
"460" "HY1913" 905 "01" "03" "1913" 1913-01-03
"461" "HY1913" 905 "01" "04" "1913" 1913-01-04
"462" "HY1913" 732 "01" "05" "1913" 1913-01-05
"463" "HY1913" 635 "01" "06" "1913" 1913-01-06
"464" "HY1913" 700 "01" "07" "1913" 1913-01-07
"465" "HY1913" 765 "01" "08" "1913" 1913-01-08
"466" "HY1913" 765 "01" "09" "1913" 1913-01-09
"467" "HY1913" 700 "01" "10" "1913" 1913-01-10
"468" "HY1913" 635 "01" "11" "1913" 1913-01-11
"469" "HY1913" 635 "01" "12" "1913" 1913-01-12
"470" "HY1913" 668 "01" "13" "1913" 1913-01-13
"471" "HY1913" 732 "01" "14" "1913" 1913-01-14
"472" "HY1913" 1140 "01" "15" "1913" 1913-01-15
"473" "HY1913" 1020 "01" "16" "1913" 1913-01-16
"474" "HY1913" 905 "01" "17" "1913" 1913-01-17
"475" "HY1913" 1220 "01" "18" "1913" 1913-01-18
"476" "HY1913" 1300 "01" "19" "1913" 1913-01-19
"477" "HY1913" 1220 "01" "20" "1913" 1913-01-20
"478" "HY1913" 1100 "01" "21" "1913" 1913-01-21
"479" "HY1913" 980 "01" "22" "1913" 1913-01-22
"480" "HY1913" 870 "01" "23" "1913" 1913-01-23
"481" "HY1913" 835 "01" "24" "1913" 1913-01-24
"482" "HY1913" 835 "01" "25" "1913" 1913-01-25
"483" "HY1913" 905 "01" "26" "1913" 1913-01-26
"484" "HY1913" 870 "01" "27" "1913" 1913-01-27
"485" "HY1913" 870 "01" "28" "1913" 1913-01-28
"486" "HY1913" 980 "01" "29" "1913" 1913-01-29
"487" "HY1913" 1020 "01" "30" "1913" 1913-01-30
"488" "HY1913" 1060 "01" "31" "1913" 1913-01-31
"489" "HY1913" 1220 "02" "01" "1913" 1913-02-01
"490" "HY1913" 1260 "02" "02" "1913" 1913-02-02
"491" "HY1913" 1390 "02" "03" "1913" 1913-02-03
"492" "HY1913" 1440 "02" "04" "1913" 1913-02-04
"493" "HY1913" 1440 "02" "05" "1913" 1913-02-05
"494" "HY1913" 1260 "02" "06" "1913" 1913-02-06
"495" "HY1913" 1220 "02" "07" "1913" 1913-02-07
"496" "HY1913" 1260 "02" "08" "1913" 1913-02-08
"497" "HY1913" 1390 "02" "09" "1913" 1913-02-09
"498" "HY1913" 1580 "02" "10" "1913" 1913-02-10
"499" "HY1913" 1580 "02" "11" "1913" 1913-02-11
"500" "HY1913" 1580 "02" "12" "1913" 1913-02-12
"501" "HY1913" 1680 "02" "13" "1913" 1913-02-13
"502" "HY1913" 1780 "02" "14" "1913" 1913-02-14
"503" "HY1913" 1680 "02" "15" "1913" 1913-02-15
"504" "HY1913" 2000 "02" "16" "1913" 1913-02-16
"505" "HY1913" 2110 "02" "17" "1913" 1913-02-17
"506" "HY1913" 2000 "02" "18" "1913" 1913-02-18
"507" "HY1913" 2000 "02" "19" "1913" 1913-02-19
"508" "HY1913" 1780 "02" "20" "1913" 1913-02-20
"509" "HY1913" 1680 "02" "21" "1913" 1913-02-21
"510" "HY1913" 1680 "02" "22" "1913" 1913-02-22
"511" "HY1913" 1580 "02" "23" "1913" 1913-02-23
"512" "HY1913" 1300 "02" "24" "1913" 1913-02-24
"513" "HY1913" 1220 "02" "25" "1913" 1913-02-25
"514" "HY1913" 1140 "02" "26" "1913" 1913-02-26
"515" "HY1913" 1060 "02" "27" "1913" 1913-02-27
"516" "HY1913" 1060 "02" "28" "1913" 1913-02-28
"517" "HY1913" 1020 "03" "01" "1913" 1913-03-01
"518" "HY1913" 1060 "03" "02" "1913" 1913-03-02
"519" "HY1913" 1060 "03" "03" "1913" 1913-03-03
"520" "HY1913" 1060 "03" "04" "1913" 1913-03-04
"521" "HY1913" 1100 "03" "05" "1913" 1913-03-05
"522" "HY1913" 1220 "03" "06" "1913" 1913-03-06
"523" "HY1913" 1680 "03" "07" "1913" 1913-03-07
"524" "HY1913" 2000 "03" "08" "1913" 1913-03-08
"525" "HY1913" 2470 "03" "09" "1913" 1913-03-09
"526" "HY1913" 2990 "03" "10" "1913" 1913-03-10
"527" "HY1913" 2990 "03" "11" "1913" 1913-03-11
"528" "HY1913" 2470 "03" "12" "1913" 1913-03-12
"529" "HY1913" 2230 "03" "13" "1913" 1913-03-13
"530" "HY1913" 2000 "03" "14" "1913" 1913-03-14
"531" "HY1913" 1580 "03" "15" "1913" 1913-03-15
"532" "HY1913" 1480 "03" "16" "1913" 1913-03-16
"533" "HY1913" 1680 "03" "17" "1913" 1913-03-17
"534" "HY1913" 1890 "03" "18" "1913" 1913-03-18
"535" "HY1913" 1890 "03" "19" "1913" 1913-03-19
"536" "HY1913" 1780 "03" "20" "1913" 1913-03-20
"537" "HY1913" 1780 "03" "21" "1913" 1913-03-21
"538" "HY1913" 1580 "03" "22" "1913" 1913-03-22
"539" "HY1913" 1580 "03" "23" "1913" 1913-03-23
"540" "HY1913" 1390 "03" "24" "1913" 1913-03-24
"541" "HY1913" 1220 "03" "25" "1913" 1913-03-25
"542" "HY1913" 1300 "03" "26" "1913" 1913-03-26
"543" "HY1913" 1300 "03" "27" "1913" 1913-03-27
"544" "HY1913" 1580 "03" "28" "1913" 1913-03-28
"545" "HY1913" 1780 "03" "29" "1913" 1913-03-29
"546" "HY1913" 2350 "03" "30" "1913" 1913-03-30
"547" "HY1913" 2990 "03" "31" "1913" 1913-03-31
"548" "HY1913" 3250 "04" "01" "1913" 1913-04-01
"549" "HY1913" 2990 "04" "02" "1913" 1913-04-02
"550" "HY1913" 2990 "04" "03" "1913" 1913-04-03
"551" "HY1913" 2600 "04" "04" "1913" 1913-04-04
"552" "HY1913" 5000 "04" "05" "1913" 1913-04-05
"553" "HY1913" 4390 "04" "06" "1913" 1913-04-06
"554" "HY1913" 3520 "04" "07" "1913" 1913-04-07
"555" "HY1913" 2990 "04" "08" "1913" 1913-04-08
"556" "HY1913" 2730 "04" "09" "1913" 1913-04-09
"557" "HY1913" 2990 "04" "10" "1913" 1913-04-10
"558" "HY1913" 2230 "04" "11" "1913" 1913-04-11
"559" "HY1913" 4090 "04" "12" "1913" 1913-04-12
"560" "HY1913" 4390 "04" "13" "1913" 1913-04-13
"561" "HY1913" 3800 "04" "14" "1913" 1913-04-14
"562" "HY1913" 2990 "04" "15" "1913" 1913-04-15
"563" "HY1913" 2730 "04" "16" "1913" 1913-04-16
"564" "HY1913" 2230 "04" "17" "1913" 1913-04-17
"565" "HY1913" 3250 "04" "18" "1913" 1913-04-18
"566" "HY1913" 3250 "04" "19" "1913" 1913-04-19
"567" "HY1913" 3250 "04" "20" "1913" 1913-04-20
"568" "HY1913" 3660 "04" "21" "1913" 1913-04-21
"569" "HY1913" 3660 "04" "22" "1913" 1913-04-22
"570" "HY1913" 3520 "04" "23" "1913" 1913-04-23
"571" "HY1913" 4090 "04" "24" "1913" 1913-04-24
"572" "HY1913" 4690 "04" "25" "1913" 1913-04-25
"573" "HY1913" 5320 "04" "26" "1913" 1913-04-26
"574" "HY1913" 4690 "04" "27" "1913" 1913-04-27
"575" "HY1913" 3800 "04" "28" "1913" 1913-04-28
"576" "HY1913" 3250 "04" "29" "1913" 1913-04-29
"577" "HY1913" 2990 "04" "30" "1913" 1913-04-30
"578" "HY1913" 2470 "05" "01" "1913" 1913-05-01
"579" "HY1913" 2230 "05" "02" "1913" 1913-05-02
"580" "HY1913" 2350 "05" "03" "1913" 1913-05-03
"581" "HY1913" 2860 "05" "04" "1913" 1913-05-04
"582" "HY1913" 3520 "05" "05" "1913" 1913-05-05
"583" "HY1913" 4690 "05" "06" "1913" 1913-05-06
"584" "HY1913" 4690 "05" "07" "1913" 1913-05-07
"585" "HY1913" 5320 "05" "08" "1913" 1913-05-08
"586" "HY1913" 7450 "05" "09" "1913" 1913-05-09
"587" "HY1913" 5320 "05" "10" "1913" 1913-05-10
"588" "HY1913" 4390 "05" "11" "1913" 1913-05-11
"589" "HY1913" 3800 "05" "12" "1913" 1913-05-12
"590" "HY1913" 4390 "05" "13" "1913" 1913-05-13
"591" "HY1913" 4390 "05" "14" "1913" 1913-05-14
"592" "HY1913" 4390 "05" "15" "1913" 1913-05-15
"593" "HY1913" 3940 "05" "16" "1913" 1913-05-16
"594" "HY1913" 4390 "05" "17" "1913" 1913-05-17
"595" "HY1913" 4840 "05" "18" "1913" 1913-05-18
"596" "HY1913" 4390 "05" "19" "1913" 1913-05-19
"597" "HY1913" 4390 "05" "20" "1913" 1913-05-20
"598" "HY1913" 4390 "05" "21" "1913" 1913-05-21
"599" "HY1913" 4690 "05" "22" "1913" 1913-05-22
"600" "HY1913" 5640 "05" "23" "1913" 1913-05-23
"601" "HY1913" 5980 "05" "24" "1913" 1913-05-24
"602" "HY1913" 5640 "05" "25" "1913" 1913-05-25
"603" "HY1913" 5320 "05" "26" "1913" 1913-05-26
"604" "HY1913" 5640 "05" "27" "1913" 1913-05-27
"605" "HY1913" 4090 "05" "28" "1913" 1913-05-28
"606" "HY1913" 4090 "05" "29" "1913" 1913-05-29
"607" "HY1913" 4090 "05" "30" "1913" 1913-05-30
"608" "HY1913" 3520 "05" "31" "1913" 1913-05-31
"609" "HY1913" 4090 "06" "01" "1913" 1913-06-01
"610" "HY1913" 4240 "06" "02" "1913" 1913-06-02
"611" "HY1913" 3800 "06" "03" "1913" 1913-06-03
"612" "HY1913" 3520 "06" "04" "1913" 1913-06-04
"613" "HY1913" 3520 "06" "05" "1913" 1913-06-05
"614" "HY1913" 2990 "06" "06" "1913" 1913-06-06
"615" "HY1913" 3250 "06" "07" "1913" 1913-06-07
"616" "HY1913" 2990 "06" "08" "1913" 1913-06-08
"617" "HY1913" 2860 "06" "09" "1913" 1913-06-09
"618" "HY1913" 2230 "06" "10" "1913" 1913-06-10
"619" "HY1913" 2000 "06" "11" "1913" 1913-06-11
"620" "HY1913" 2000 "06" "12" "1913" 1913-06-12
"621" "HY1913" 2000 "06" "13" "1913" 1913-06-13
"622" "HY1913" 1780 "06" "14" "1913" 1913-06-14
"623" "HY1913" 1580 "06" "15" "1913" 1913-06-15
"624" "HY1913" 1440 "06" "16" "1913" 1913-06-16
"625" "HY1913" 1390 "06" "17" "1913" 1913-06-17
"626" "HY1913" 1390 "06" "18" "1913" 1913-06-18
"627" "HY1913" 1480 "06" "19" "1913" 1913-06-19
"628" "HY1913" 1340 "06" "20" "1913" 1913-06-20
"629" "HY1913" 1220 "06" "21" "1913" 1913-06-21
"630" "HY1913" 1440 "06" "22" "1913" 1913-06-22
"631" "HY1913" 1440 "06" "23" "1913" 1913-06-23
"632" "HY1913" 1220 "06" "24" "1913" 1913-06-24
"633" "HY1913" 1220 "06" "25" "1913" 1913-06-25
"634" "HY1913" 1180 "06" "26" "1913" 1913-06-26
"635" "HY1913" 1220 "06" "27" "1913" 1913-06-27
"636" "HY1913" 1140 "06" "28" "1913" 1913-06-28
"637" "HY1913" 1100 "06" "29" "1913" 1913-06-29
"638" "HY1913" 1060 "06" "30" "1913" 1913-06-30
"639" "HY1913" 1020 "07" "01" "1913" 1913-07-01
"640" "HY1913" 942 "07" "02" "1913" 1913-07-02
"641" "HY1913" 905 "07" "03" "1913" 1913-07-03
"642" "HY1913" 1020 "07" "04" "1913" 1913-07-04
"643" "HY1913" 905 "07" "05" "1913" 1913-07-05
"644" "HY1913" 905 "07" "06" "1913" 1913-07-06
"645" "HY1913" 870 "07" "07" "1913" 1913-07-07
"646" "HY1913" 835 "07" "08" "1913" 1913-07-08
"647" "HY1913" 732 "07" "09" "1913" 1913-07-09
"648" "HY1913" 700 "07" "10" "1913" 1913-07-10
"649" "HY1913" 700 "07" "11" "1913" 1913-07-11
"650" "HY1913" 635 "07" "12" "1913" 1913-07-12
"651" "HY1913" 605 "07" "13" "1913" 1913-07-13
"652" "HY1913" 515 "07" "14" "1913" 1913-07-14
"653" "HY1913" 488 "07" "15" "1913" 1913-07-15
"654" "HY1913" 460 "07" "16" "1913" 1913-07-16
"655" "HY1913" 410 "07" "17" "1913" 1913-07-17
"656" "HY1913" 435 "07" "18" "1913" 1913-07-18
"657" "HY1913" 410 "07" "19" "1913" 1913-07-19
"658" "HY1913" 460 "07" "20" "1913" 1913-07-20
"659" "HY1913" 410 "07" "21" "1913" 1913-07-21
"660" "HY1913" 488 "07" "22" "1913" 1913-07-22
"661" "HY1913" 732 "07" "23" "1913" 1913-07-23
"662" "HY1913" 700 "07" "24" "1913" 1913-07-24
"663" "HY1913" 605 "07" "25" "1913" 1913-07-25
"664" "HY1913" 515 "07" "26" "1913" 1913-07-26
"665" "HY1913" 460 "07" "27" "1913" 1913-07-27
"666" "HY1913" 488 "07" "28" "1913" 1913-07-28
"667" "HY1913" 460 "07" "29" "1913" 1913-07-29
"668" "HY1913" 435 "07" "30" "1913" 1913-07-30
"669" "HY1913" 410 "07" "31" "1913" 1913-07-31
"670" "HY1913" 385 "08" "01" "1913" 1913-08-01
"671" "HY1913" 360 "08" "02" "1913" 1913-08-02
"672" "HY1913" 338 "08" "03" "1913" 1913-08-03
"673" "HY1913" 315 "08" "04" "1913" 1913-08-04
"674" "HY1913" 275 "08" "05" "1913" 1913-08-05
"675" "HY1913" 240 "08" "06" "1913" 1913-08-06
"676" "HY1913" 258 "08" "07" "1913" 1913-08-07
"677" "HY1913" 240 "08" "08" "1913" 1913-08-08
"678" "HY1913" 240 "08" "09" "1913" 1913-08-09
"679" "HY1913" 240 "08" "10" "1913" 1913-08-10
"680" "HY1913" 240 "08" "11" "1913" 1913-08-11
"681" "HY1913" 240 "08" "12" "1913" 1913-08-12
"682" "HY1913" 240 "08" "13" "1913" 1913-08-13
"683" "HY1913" 240 "08" "14" "1913" 1913-08-14
"684" "HY1913" 240 "08" "15" "1913" 1913-08-15
"685" "HY1913" 240 "08" "16" "1913" 1913-08-16
"686" "HY1913" 240 "08" "17" "1913" 1913-08-17
"687" "HY1913" 240 "08" "18" "1913" 1913-08-18
"688" "HY1913" 240 "08" "19" "1913" 1913-08-19
"689" "HY1913" 222 "08" "20" "1913" 1913-08-20
"690" "HY1913" 240 "08" "21" "1913" 1913-08-21
"691" "HY1913" 205 "08" "22" "1913" 1913-08-22
"692" "HY1913" 240 "08" "23" "1913" 1913-08-23
"693" "HY1913" 240 "08" "24" "1913" 1913-08-24
"694" "HY1913" 190 "08" "25" "1913" 1913-08-25
"695" "HY1913" 175 "08" "26" "1913" 1913-08-26
"696" "HY1913" 175 "08" "27" "1913" 1913-08-27
"697" "HY1913" 190 "08" "28" "1913" 1913-08-28
"698" "HY1913" 205 "08" "29" "1913" 1913-08-29
"699" "HY1913" 205 "08" "30" "1913" 1913-08-30
"700" "HY1913" 205 "08" "31" "1913" 1913-08-31
"701" "HY1913" 205 "09" "01" "1913" 1913-09-01
"702" "HY1913" 275 "09" "02" "1913" 1913-09-02
"703" "HY1913" 385 "09" "03" "1913" 1913-09-03
"704" "HY1913" 315 "09" "04" "1913" 1913-09-04
"705" "HY1913" 258 "09" "05" "1913" 1913-09-05
"706" "HY1913" 240 "09" "06" "1913" 1913-09-06
"707" "HY1913" 222 "09" "07" "1913" 1913-09-07
"708" "HY1913" 205 "09" "08" "1913" 1913-09-08
"709" "HY1913" 205 "09" "09" "1913" 1913-09-09
"710" "HY1913" 205 "09" "10" "1913" 1913-09-10
"711" "HY1913" 190 "09" "11" "1913" 1913-09-11
"712" "HY1913" 175 "09" "12" "1913" 1913-09-12
"713" "HY1913" 175 "09" "13" "1913" 1913-09-13
"714" "HY1913" 175 "09" "14" "1913" 1913-09-14
"715" "HY1913" 175 "09" "15" "1913" 1913-09-15
"716" "HY1913" 162 "09" "16" "1913" 1913-09-16
"717" "HY1913" 150 "09" "17" "1913" 1913-09-17
"718" "HY1913" 150 "09" "18" "1913" 1913-09-18
"719" "HY1913" 150 "09" "19" "1913" 1913-09-19
"720" "HY1913" 150 "09" "20" "1913" 1913-09-20
"721" "HY1913" 150 "09" "21" "1913" 1913-09-21
"722" "HY1913" 150 "09" "22" "1913" 1913-09-22
"723" "HY1913" 150 "09" "23" "1913" 1913-09-23
"724" "HY1913" 150 "09" "24" "1913" 1913-09-24
"725" "HY1913" 150 "09" "25" "1913" 1913-09-25
"726" "HY1913" 150 "09" "26" "1913" 1913-09-26
"727" "HY1913" 150 "09" "27" "1913" 1913-09-27
"728" "HY1913" 150 "09" "28" "1913" 1913-09-28
"729" "HY1913" 150 "09" "29" "1913" 1913-09-29
"730" "HY1913" 162 "09" "30" "1913" 1913-09-30
"731" "HY1914" 150 "10" "01" "1914" 1914-10-01
"732" "HY1914" 150 "10" "02" "1914" 1914-10-02
"733" "HY1914" 150 "10" "03" "1914" 1914-10-03
"734" "HY1914" 150 "10" "04" "1914" 1914-10-04
"735" "HY1914" 150 "10" "05" "1914" 1914-10-05
"736" "HY1914" 150 "10" "06" "1914" 1914-10-06
"737" "HY1914" 150 "10" "07" "1914" 1914-10-07
"738" "HY1914" 175 "10" "08" "1914" 1914-10-08
"739" "HY1914" 175 "10" "09" "1914" 1914-10-09
"740" "HY1914" 175 "10" "10" "1914" 1914-10-10
"741" "HY1914" 150 "10" "11" "1914" 1914-10-11
"742" "HY1914" 150 "10" "12" "1914" 1914-10-12
"743" "HY1914" 175 "10" "13" "1914" 1914-10-13
"744" "HY1914" 175 "10" "14" "1914" 1914-10-14
"745" "HY1914" 175 "10" "15" "1914" 1914-10-15
"746" "HY1914" 175 "10" "16" "1914" 1914-10-16
"747" "HY1914" 175 "10" "17" "1914" 1914-10-17
"748" "HY1914" 175 "10" "18" "1914" 1914-10-18
"749" "HY1914" 175 "10" "19" "1914" 1914-10-19
"750" "HY1914" 175 "10" "20" "1914" 1914-10-20
"751" "HY1914" 175 "10" "21" "1914" 1914-10-21
"752" "HY1914" 175 "10" "22" "1914" 1914-10-22
"753" "HY1914" 175 "10" "23" "1914" 1914-10-23
"754" "HY1914" 175 "10" "24" "1914" 1914-10-24
"755" "HY1914" 175 "10" "25" "1914" 1914-10-25
"756" "HY1914" 175 "10" "26" "1914" 1914-10-26
"757" "HY1914" 175 "10" "27" "1914" 1914-10-27
"758" "HY1914" 175 "10" "28" "1914" 1914-10-28
"759" "HY1914" 175 "10" "29" "1914" 1914-10-29
"760" "HY1914" 175 "10" "30" "1914" 1914-10-30
"761" "HY1914" 190 "10" "31" "1914" 1914-10-31
"762" "HY1914" 205 "11" "01" "1914" 1914-11-01
"763" "HY1914" 258 "11" "02" "1914" 1914-11-02
"764" "HY1914" 240 "11" "03" "1914" 1914-11-03
"765" "HY1914" 240 "11" "04" "1914" 1914-11-04
"766" "HY1914" 295 "11" "05" "1914" 1914-11-05
"767" "HY1914" 1340 "11" "06" "1914" 1914-11-06
"768" "HY1914" 575 "11" "07" "1914" 1914-11-07
"769" "HY1914" 460 "11" "08" "1914" 1914-11-08
"770" "HY1914" 410 "11" "09" "1914" 1914-11-09
"771" "HY1914" 410 "11" "10" "1914" 1914-11-10
"772" "HY1914" 360 "11" "11" "1914" 1914-11-11
"773" "HY1914" 360 "11" "12" "1914" 1914-11-12
"774" "HY1914" 360 "11" "13" "1914" 1914-11-13
"775" "HY1914" 338 "11" "14" "1914" 1914-11-14
"776" "HY1914" 315 "11" "15" "1914" 1914-11-15
"777" "HY1914" 315 "11" "16" "1914" 1914-11-16
"778" "HY1914" 315 "11" "17" "1914" 1914-11-17
"779" "HY1914" 488 "11" "18" "1914" 1914-11-18
"780" "HY1914" 545 "11" "19" "1914" 1914-11-19
"781" "HY1914" 515 "11" "20" "1914" 1914-11-20
"782" "HY1914" 435 "11" "21" "1914" 1914-11-21
"783" "HY1914" 360 "11" "22" "1914" 1914-11-22
"784" "HY1914" 338 "11" "23" "1914" 1914-11-23
"785" "HY1914" 315 "11" "24" "1914" 1914-11-24
"786" "HY1914" 360 "11" "25" "1914" 1914-11-25
"787" "HY1914" 905 "11" "26" "1914" 1914-11-26
"788" "HY1914" 2230 "11" "27" "1914" 1914-11-27
"789" "HY1914" 1140 "11" "28" "1914" 1914-11-28
"790" "HY1914" 800 "11" "29" "1914" 1914-11-29
"791" "HY1914" 732 "11" "30" "1914" 1914-11-30
"792" "HY1914" 575 "12" "01" "1914" 1914-12-01
"793" "HY1914" 545 "12" "02" "1914" 1914-12-02
"794" "HY1914" 488 "12" "03" "1914" 1914-12-03
"795" "HY1914" 460 "12" "04" "1914" 1914-12-04
"796" "HY1914" 435 "12" "05" "1914" 1914-12-05
"797" "HY1914" 410 "12" "06" "1914" 1914-12-06
"798" "HY1914" 360 "12" "07" "1914" 1914-12-07
"799" "HY1914" 360 "12" "08" "1914" 1914-12-08
"800" "HY1914" 360 "12" "09" "1914" 1914-12-09
"801" "HY1914" 360 "12" "10" "1914" 1914-12-10
"802" "HY1914" 460 "12" "11" "1914" 1914-12-11
"803" "HY1914" 435 "12" "12" "1914" 1914-12-12
"804" "HY1914" 1780 "12" "13" "1914" 1914-12-13
"805" "HY1914" 1310 "12" "14" "1914" 1914-12-14
"806" "HY1914" 835 "12" "15" "1914" 1914-12-15
"807" "HY1914" 668 "12" "16" "1914" 1914-12-16
"808" "HY1914" 635 "12" "17" "1914" 1914-12-17
"809" "HY1914" 545 "12" "18" "1914" 1914-12-18
"810" "HY1914" 515 "12" "19" "1914" 1914-12-19
"811" "HY1914" 515 "12" "20" "1914" 1914-12-20
"812" "HY1914" 515 "12" "21" "1914" 1914-12-21
"813" "HY1914" 575 "12" "22" "1914" 1914-12-22
"814" "HY1914" 545 "12" "23" "1914" 1914-12-23
"815" "HY1914" 575 "12" "24" "1914" 1914-12-24
"816" "HY1914" 575 "12" "25" "1914" 1914-12-25
"817" "HY1914" 700 "12" "26" "1914" 1914-12-26
"818" "HY1914" 668 "12" "27" "1914" 1914-12-27
"819" "HY1914" 652 "12" "28" "1914" 1914-12-28
"820" "HY1914" 635 "12" "29" "1914" 1914-12-29
"821" "HY1914" 942 "12" "30" "1914" 1914-12-30
"822" "HY1914" 15100 "12" "31" "1914" 1914-12-31
"823" "HY1914" 11100 "01" "01" "1914" 1914-01-01
"824" "HY1914" 24600 "01" "02" "1914" 1914-01-02
"825" "HY1914" 10900 "01" "03" "1914" 1914-01-03
"826" "HY1914" 7850 "01" "04" "1914" 1914-01-04
"827" "HY1914" 6680 "01" "05" "1914" 1914-01-05
"828" "HY1914" 5480 "01" "06" "1914" 1914-01-06
"829" "HY1914" 5480 "01" "07" "1914" 1914-01-07
"830" "HY1914" 4390 "01" "08" "1914" 1914-01-08
"831" "HY1914" 3520 "01" "09" "1914" 1914-01-09
"832" "HY1914" 2990 "01" "10" "1914" 1914-01-10
"833" "HY1914" 2730 "01" "11" "1914" 1914-01-11
"834" "HY1914" 2350 "01" "12" "1914" 1914-01-12
"835" "HY1914" 2230 "01" "13" "1914" 1914-01-13
"836" "HY1914" 3800 "01" "14" "1914" 1914-01-14
"837" "HY1914" 3520 "01" "15" "1914" 1914-01-15
"838" "HY1914" 3250 "01" "16" "1914" 1914-01-16
"839" "HY1914" 4690 "01" "17" "1914" 1914-01-17
"840" "HY1914" 3520 "01" "18" "1914" 1914-01-18
"841" "HY1914" 2860 "01" "19" "1914" 1914-01-19
"842" "HY1914" 2470 "01" "20" "1914" 1914-01-20
"843" "HY1914" 2730 "01" "21" "1914" 1914-01-21
"844" "HY1914" 2990 "01" "22" "1914" 1914-01-22
"845" "HY1914" 2990 "01" "23" "1914" 1914-01-23
"846" "HY1914" 4540 "01" "24" "1914" 1914-01-24
"847" "HY1914" 5980 "01" "25" "1914" 1914-01-25
"848" "HY1914" 6680 "01" "26" "1914" 1914-01-26
"849" "HY1914" 4390 "01" "27" "1914" 1914-01-27
"850" "HY1914" 3800 "01" "28" "1914" 1914-01-28
"851" "HY1914" 2730 "01" "29" "1914" 1914-01-29
"852" "HY1914" 2230 "01" "30" "1914" 1914-01-30
"853" "HY1914" 2230 "01" "31" "1914" 1914-01-31
"854" "HY1914" 2110 "02" "01" "1914" 1914-02-01
"855" "HY1914" 2000 "02" "02" "1914" 1914-02-02
"856" "HY1914" 2000 "02" "03" "1914" 1914-02-03
"857" "HY1914" 1890 "02" "04" "1914" 1914-02-04
"858" "HY1914" 1780 "02" "05" "1914" 1914-02-05
"859" "HY1914" 1680 "02" "06" "1914" 1914-02-06
"860" "HY1914" 1680 "02" "07" "1914" 1914-02-07
"861" "HY1914" 1680 "02" "08" "1914" 1914-02-08
"862" "HY1914" 1580 "02" "09" "1914" 1914-02-09
"863" "HY1914" 1580 "02" "10" "1914" 1914-02-10
"864" "HY1914" 1580 "02" "11" "1914" 1914-02-11
"865" "HY1914" 1780 "02" "12" "1914" 1914-02-12
"866" "HY1914" 1780 "02" "13" "1914" 1914-02-13
"867" "HY1914" 1780 "02" "14" "1914" 1914-02-14
"868" "HY1914" 1780 "02" "15" "1914" 1914-02-15
"869" "HY1914" 1890 "02" "16" "1914" 1914-02-16
"870" "HY1914" 2470 "02" "17" "1914" 1914-02-17
"871" "HY1914" 6680 "02" "18" "1914" 1914-02-18
"872" "HY1914" 10900 "02" "19" "1914" 1914-02-19
"873" "HY1914" 11300 "02" "20" "1914" 1914-02-20
"874" "HY1914" 15100 "02" "21" "1914" 1914-02-21
"875" "HY1914" 8460 "02" "22" "1914" 1914-02-22
"876" "HY1914" 5980 "02" "23" "1914" 1914-02-23
"877" "HY1914" 5000 "02" "24" "1914" 1914-02-24
"878" "HY1914" 4390 "02" "25" "1914" 1914-02-25
"879" "HY1914" 3800 "02" "26" "1914" 1914-02-26
"880" "HY1914" 3380 "02" "27" "1914" 1914-02-27
"881" "HY1914" 3380 "02" "28" "1914" 1914-02-28
"882" "HY1914" 4240 "03" "01" "1914" 1914-03-01
"883" "HY1914" 4390 "03" "02" "1914" 1914-03-02
"884" "HY1914" 3800 "03" "03" "1914" 1914-03-03
"885" "HY1914" 3800 "03" "04" "1914" 1914-03-04
"886" "HY1914" 4090 "03" "05" "1914" 1914-03-05
"887" "HY1914" 5000 "03" "06" "1914" 1914-03-06
"888" "HY1914" 5320 "03" "07" "1914" 1914-03-07
"889" "HY1914" 5480 "03" "08" "1914" 1914-03-08
"890" "HY1914" 5640 "03" "09" "1914" 1914-03-09
"891" "HY1914" 5980 "03" "10" "1914" 1914-03-10
"892" "HY1914" 6320 "03" "11" "1914" 1914-03-11
"893" "HY1914" 6500 "03" "12" "1914" 1914-03-12
"894" "HY1914" 6320 "03" "13" "1914" 1914-03-13
"895" "HY1914" 6500 "03" "14" "1914" 1914-03-14
"896" "HY1914" 6320 "03" "15" "1914" 1914-03-15
"897" "HY1914" 6320 "03" "16" "1914" 1914-03-16
"898" "HY1914" 6320 "03" "17" "1914" 1914-03-17
"899" "HY1914" 6680 "03" "18" "1914" 1914-03-18
"900" "HY1914" 6680 "03" "19" "1914" 1914-03-19
"901" "HY1914" 6680 "03" "20" "1914" 1914-03-20
"902" "HY1914" 6680 "03" "21" "1914" 1914-03-21
"903" "HY1914" 7060 "03" "22" "1914" 1914-03-22
"904" "HY1914" 7060 "03" "23" "1914" 1914-03-23
"905" "HY1914" 5980 "03" "24" "1914" 1914-03-24
"906" "HY1914" 5320 "03" "25" "1914" 1914-03-25
"907" "HY1914" 4540 "03" "26" "1914" 1914-03-26
"908" "HY1914" 3800 "03" "27" "1914" 1914-03-27
"909" "HY1914" 3520 "03" "28" "1914" 1914-03-28
"910" "HY1914" 3660 "03" "29" "1914" 1914-03-29
"911" "HY1914" 3250 "03" "30" "1914" 1914-03-30
"912" "HY1914" 2860 "03" "31" "1914" 1914-03-31
"913" "HY1914" 3120 "04" "01" "1914" 1914-04-01
"914" "HY1914" 2990 "04" "02" "1914" 1914-04-02
"915" "HY1914" 3520 "04" "03" "1914" 1914-04-03
"916" "HY1914" 8880 "04" "04" "1914" 1914-04-04
